Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
Congee,balanced_foods,39.0,0.8,8.4,0.08,0.1,0.02,234.0,5,1,2,0,0,3,"lunch, dinner",100g,4.793,2.31,0.02,Rice,other,8.21,86.15,1.85,0.02,0.0,8
Frozen Coffee Drink,balanced_foods,68.0,1.56,13.4,0.93,0.0,13.16,21.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.787,2.29,0.02,Coffee,beverages,9.18,78.82,12.31,0.52,4.0,8
Frozen Mocha Coffee Drink,balanced_foods,66.0,1.51,13.07,0.88,0.0,12.17,34.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.787,2.29,0.02,Coffee,beverages,9.15,79.21,12.0,0.51,4.0,8
"Frozen Coffee Drink, Decaffeinated",balanced_foods,68.0,1.56,13.46,0.94,0.0,13.23,21.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.787,2.29,0.02,Coffee,beverages,9.18,79.18,12.44,0.52,4.0,8
Spaghetti Sauce,balanced_foods,51.0,1.41,8.05,1.48,1.8,5.5,419.0,4,0,1,0,0,3,"lunch, dinner",100g,4.787,6.29,0.03,"Pasta sauces, tomato-based",quick_carbs,11.06,63.14,26.12,0.17,2.0,5
"Frozen Coffee Drink, Decaffeinated, With Non-Dairy Milk",balanced_foods,70.0,1.58,13.61,1.0,0.0,13.06,18.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.7780000000000005,2.26,0.02,Coffee,beverages,9.03,77.77,12.86,0.15,0.0,8
"Frozen Mocha Coffee Drink, Decaffeinated",balanced_foods,67.0,1.51,13.13,0.89,0.0,12.23,34.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.775,2.25,0.02,Coffee,beverages,9.01,78.39,11.96,0.51,4.0,8
"Coffee, Iced Latte, Decaffeinated, With Non-Dairy Milk, Flavored",balanced_foods,31.0,0.59,5.18,0.84,0.1,4.41,29.0,5,1,2,0,0,3,"lunch, dinner",100g,4.769,2.23,0.02,Coffee,beverages,7.61,66.84,24.39,0.1,0.0,8
"Hot Chocolate / Cocoa, Dry Mix, Made With Water, With Whipped Cream",balanced_foods,65.0,0.94,11.2,1.83,0.5,8.81,69.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.766,2.22,0.01,"Flavored milk, reduced fat",dairy_proteins,5.78,68.92,25.34,1.06,4.0,8
"Frozen Coffee Drink, Decaffeinated, Nonfat, With Whipped Cream",balanced_foods,76.0,1.62,12.96,1.99,0.0,12.75,22.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.739,2.13,0.02,Coffee,beverages,8.53,68.21,23.57,1.12,7.0,8
"Frozen Mocha Coffee Drink, Decaffeinated, Nonfat, With Whipped Cream",balanced_foods,74.0,1.57,12.65,1.91,0.0,11.81,34.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.736000000000001,2.12,0.02,Coffee,beverages,8.49,68.38,23.23,1.09,7.0,8
"Frozen Coffee Drink, Nonfat, With Whipped Cream",balanced_foods,76.0,1.61,12.9,1.98,0.0,12.69,22.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.736000000000001,2.12,0.02,Coffee,beverages,8.47,67.89,23.45,1.12,7.0,8
"Frozen Mocha Coffee Drink, Nonfat, With Whipped Cream",balanced_foods,74.0,1.56,12.6,1.91,0.0,11.76,34.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.7330000000000005,2.11,0.02,Coffee,beverages,8.43,68.11,23.23,1.08,7.0,8
"Potato, Mashed, Ready-To-Heat, With Gravy",balanced_foods,94.0,1.72,11.69,4.53,1.5,1.47,316.0,4,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.729,3.43,0.02,Mashed potatoes and white potato mixtures,other,7.32,49.74,43.37,2.23,11.0,7
Gelatin Dessert,balanced_foods,60.0,1.22,14.19,0.0,0.0,13.49,75.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.709,2.03,0.02,"Gelatins, ices, sorbets",other,8.13,94.6,0.0,0.0,0.0,8
"Potato, Mashed, From Fast Food",balanced_foods,89.0,1.65,14.65,2.82,1.3,0.5,306.0,4,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.693,3.31,0.02,Mashed potatoes and white potato mixtures,other,7.42,65.84,28.52,0.58,0.0,7
"Coffee, Cafe Mocha, With Non-Dairy Milk",balanced_foods,50.0,0.88,8.76,1.24,0.1,7.08,54.0,5,1,2,0,0,3,"lunch, dinner",100g,4.688000000000001,1.96,0.02,Coffee,beverages,7.04,70.08,22.32,0.13,0.0,8
"Coffee, Cafe Mocha, Decaffeinated, With Non-Dairy Milk",balanced_foods,50.0,0.88,8.8,1.24,0.1,7.12,54.0,5,1,2,0,0,3,"lunch, dinner",100g,4.688000000000001,1.96,0.02,Coffee,beverages,7.04,70.4,22.32,0.13,0.0,8
"Frozen Coffee Drink, With Whipped Cream",balanced_foods,83.0,1.58,12.89,2.77,0.0,12.62,21.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.67,1.9,0.02,Coffee,beverages,7.61,62.12,30.04,1.58,9.0,8
"Coffee, Iced Latte, With Non-Dairy Milk, Flavored",balanced_foods,31.0,0.59,5.16,0.84,0.0,4.39,28.0,5,1,2,0,0,3,"lunch, dinner",100g,4.67,1.9,0.02,Coffee,beverages,7.61,66.58,24.39,0.1,0.0,8
"Frozen Coffee Drink, Decaffeinated, With Whipped Cream",balanced_foods,83.0,1.58,12.95,2.78,0.0,12.68,21.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.67,1.9,0.02,Coffee,beverages,7.61,62.41,30.14,1.58,9.0,8
"Frozen Mocha Coffee Drink, With Whipped Cream",balanced_foods,81.0,1.54,12.59,2.67,0.0,11.69,33.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.67,1.9,0.02,Coffee,beverages,7.6,62.17,29.67,1.53,9.0,8
"Frozen Mocha Coffee Drink, Decaffeinated, With Whipped Cream",balanced_foods,81.0,1.54,12.64,2.68,0.0,11.74,33.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.67,1.9,0.02,Coffee,beverages,7.6,62.42,29.78,1.54,9.0,8
"Potato, Mashed, From Fast Food, With Gravy",balanced_foods,81.0,1.46,12.78,2.78,1.1,0.46,323.0,4,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.648,3.16,0.02,Mashed potatoes and white potato mixtures,other,7.21,63.11,30.89,0.59,1.0,7
"Almond Milk, Sweetened",balanced_foods,30.0,0.53,4.31,1.18,0.0,3.99,58.0,5,1,2,0,0,3,"lunch, dinner",100g,4.631,1.77,0.02,Plant-based milk,dairy_proteins,7.07,57.47,35.4,0.1,0.0,8
"Frozen Coffee Drink, Decaffeinated, With Non-Dairy Milk And Whipped Cream",balanced_foods,80.0,1.26,12.94,2.59,0.1,12.12,25.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.609999999999999,1.7,0.02,Coffee,beverages,6.3,64.7,29.14,1.19,5.0,8
"Tangerine Juice, 100%",balanced_foods,43.0,0.5,10.1,0.2,0.2,9.9,1.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.589,1.63,0.01,Citrus juice,fruits,4.65,93.95,4.19,0.02,0.0,8
"Almond Milk, Chocolate",balanced_foods,43.0,0.57,7.44,1.2,0.1,6.97,56.0,5,1,2,0,0,3,"lunch, dinner",100g,4.568,1.56,0.01,Plant-based milk,dairy_proteins,5.3,69.21,25.12,0.12,0.0,8
Iced Tea / Lemonade Juice Drink,balanced_foods,34.0,0.2,9.15,0.05,0.3,7.2,12.0,5,1,1,0,0,3,"lunch, dinner",100g,4.141,1.47,0.01,Tea,beverages,2.35,100.0,1.32,0.01,0.0,7
Bloody Mary,balanced_foods,73.0,0.67,3.8,0.23,0.4,2.26,200.0,5,1,1,0,0,3,"lunch, dinner",100g,4.141,1.47,0.01,Liquor and cocktails,other,3.67,20.82,2.84,0.02,0.0,7
Papaya Nectar,balanced_foods,57.0,0.17,14.51,0.15,0.6,13.91,5.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,4.105,1.35,0.0,Fruit drinks,fruits,1.19,100.0,2.37,0.05,0.0,7
"Papaya Juice, 100%",balanced_foods,57.0,0.17,14.51,0.15,0.6,13.91,5.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,4.105,1.35,0.0,Other fruit juice,fruits,1.19,100.0,2.37,0.05,0.0,7
"Coffee, Iced Cafe Mocha, With Non-Dairy Milk",balanced_foods,42.0,0.55,8.07,0.78,0.0,6.65,41.0,5,1,1,0,0,3,"lunch, dinner",100g,4.093,1.31,0.01,Coffee,beverages,5.24,76.86,16.71,0.09,0.0,7
"Coffee, Iced Cafe Mocha, Decaffeinated, With Non-Dairy Milk",balanced_foods,42.0,0.55,8.1,0.78,0.0,6.69,41.0,5,1,1,0,0,3,"lunch, dinner",100g,4.093,1.31,0.01,Coffee,beverages,5.24,77.14,16.71,0.09,0.0,7
Rice Milk,balanced_foods,47.0,0.28,9.17,0.97,0.3,5.28,39.0,5,1,1,0,0,3,"lunch, dinner",100g,4.069000000000001,1.23,0.01,Plant-based milk,dairy_proteins,2.38,78.04,18.57,0.0,0.0,7
"Coffee Creamer, Liquid, Sugar Free, Flavored",balanced_foods,71.0,0.8,9.1,3.5,0.0,9.1,60.0,5,1,1,0,0,3,"lunch, dinner",100g,4.039,1.13,0.01,Cream and cream substitutes,other,4.51,51.27,44.37,0.9,0.0,7
"Coffee Creamer, Liquid, Fat-Free, Sugar Free, Flavored",balanced_foods,71.0,0.8,9.1,3.5,0.0,9.1,60.0,5,1,1,0,0,3,"lunch, dinner",100g,4.039,1.13,0.01,Cream and cream substitutes,other,4.51,51.27,44.37,0.9,0.0,7
"Coffee Creamer, Liquid, Fat-Free",balanced_foods,71.0,0.8,9.1,3.5,0.0,9.1,60.0,5,1,1,0,0,3,"lunch, dinner",100g,4.039,1.13,0.01,Cream and cream substitutes,other,4.51,51.27,44.37,0.9,0.0,7
Energy Drink,balanced_foods,43.0,0.46,10.23,0.0,0.0,10.22,39.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,4.021000000000001,1.07,0.01,Sport and energy drinks,beverages,4.28,95.16,0.0,0.0,0.0,7
Energy Drink (Red Bull),balanced_foods,43.0,0.46,10.23,0.0,0.0,10.22,39.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,4.021000000000001,1.07,0.01,Sport and energy drinks,beverages,4.28,95.16,0.0,0.0,0.0,7
Energy Drink (Monster),balanced_foods,47.0,0.47,11.28,0.0,0.0,10.93,77.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,4.0,1.0,0.01,Sport and energy drinks,beverages,4.0,96.0,0.0,0.0,0.0,7
Frescavena,balanced_foods,45.0,0.25,10.59,0.15,0.2,9.36,4.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,4.0,1.0,0.01,Smoothies and grain drinks,beverages,2.22,94.13,3.0,0.02,0.0,7
Mimosa,balanced_foods,64.0,0.43,6.49,0.18,0.2,4.67,4.0,5,1,1,0,0,3,"lunch, dinner",100g,3.994,0.98,0.01,Wine,other,2.69,40.56,2.53,0.01,0.0,7
"Frozen Coffee Drink, With Non-Dairy Milk",balanced_foods,60.0,0.54,12.53,0.8,0.0,11.83,26.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.97,0.9,0.01,Coffee,beverages,3.6,83.53,12.0,0.09,0.0,7
"Frozen Mocha Coffee Drink, With Non-Dairy Milk",balanced_foods,58.0,0.52,12.22,0.75,0.0,10.88,39.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.97,0.9,0.01,Coffee,beverages,3.59,84.28,11.64,0.08,0.0,7
"Frozen Mocha Coffee Drink, Decaffeinated, With Non-Dairy Milk",balanced_foods,58.0,0.52,12.28,0.76,0.0,10.93,39.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.97,0.9,0.01,Coffee,beverages,3.59,84.69,11.79,0.08,0.0,7
"Tea, Bubble",balanced_foods,55.0,0.39,10.35,1.39,0.1,3.5,9.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.967,0.89,0.01,Tea,beverages,2.84,75.27,22.75,0.84,4.0,7
Screwdriver,balanced_foods,92.0,0.58,7.66,0.26,0.2,6.16,2.0,5,1,1,0,0,3,"lunch, dinner",100g,3.955,0.85,0.01,Liquor and cocktails,other,2.52,33.3,2.54,0.01,0.0,7
"Frozen Coffee Drink, With Non-Dairy Milk And Whipped Cream",balanced_foods,75.0,0.62,12.06,2.64,0.0,11.36,26.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.9490000000000003,0.83,0.01,Coffee,beverages,3.31,64.32,31.68,1.16,5.0,7
"Frozen Mocha Coffee Drink, With Non-Dairy Milk And Whipped Cream",balanced_foods,73.0,0.6,11.79,2.54,0.0,10.47,38.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.946,0.82,0.01,Coffee,beverages,3.29,64.6,31.32,1.13,5.0,7
"Frozen Mocha Coffee Drink, Decaffeinated, With Non-Dairy Milk And Whipped Cream",balanced_foods,73.0,0.6,11.84,2.56,0.0,10.52,38.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.946,0.82,0.01,Coffee,beverages,3.29,64.88,31.56,1.13,5.0,7
"Iced Coffee, Pre-Lightened And Pre-Sweetened",balanced_foods,31.0,0.25,4.94,1.12,0.0,4.95,6.0,5,1,1,0,0,3,"lunch, dinner",100g,3.943,0.81,0.01,Coffee,beverages,3.23,63.74,32.52,0.58,3.0,7
Mango Nectar,balanced_foods,51.0,0.11,13.12,0.06,0.3,12.45,5.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.94,0.8,0.0,Fruit drinks,fruits,0.86,100.0,1.06,0.01,0.0,7
Greyhound,balanced_foods,87.0,0.42,6.28,0.36,0.2,5.58,1.0,5,1,1,0,0,3,"lunch, dinner",100g,3.9130000000000003,0.71,0.0,Liquor and cocktails,other,1.93,28.87,3.72,0.06,1.0,7
Coconut Milk,balanced_foods,31.0,0.21,2.92,2.08,0.0,2.5,19.0,5,1,1,0,0,3,"lunch, dinner",100g,3.9040000000000004,0.68,0.01,Plant-based milk,dairy_proteins,2.71,37.68,60.39,2.08,0.0,7
"Tea, Iced, Brewed, Green, Pre-Sweetened With Sugar",balanced_foods,32.0,0.2,7.66,0.02,0.0,7.68,1.0,5,1,1,0,0,3,"lunch, dinner",100g,3.886,0.62,0.01,Tea,beverages,2.5,95.75,0.56,0.0,0.0,7
Energy Drink (Rockstar),balanced_foods,58.0,0.34,12.7,0.22,0.0,12.26,16.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.8770000000000002,0.59,0.01,Sport and energy drinks,beverages,2.34,87.59,3.41,0.0,0.0,7
"Coconut Water, Sweetened",balanced_foods,37.0,0.21,9.07,0.02,0.0,8.78,25.0,5,1,1,0,0,3,"lunch, dinner",100g,3.871,0.57,0.01,Fruit drinks,fruits,2.27,98.05,0.49,0.0,0.0,7
"Coffee, Instant, Pre-Lightened And Pre-Sweetened With Sugar, Reconstituted",balanced_foods,27.0,0.15,5.11,0.7,0.0,3.45,7.0,5,1,1,0,0,3,"lunch, dinner",100g,3.8680000000000003,0.56,0.01,Coffee,beverages,2.22,75.7,23.33,0.4,0.0,7
"Coffee, Pre-Lightened And Pre-Sweetened With Sugar",balanced_foods,27.0,0.15,5.11,0.7,0.0,3.45,7.0,5,1,1,0,0,3,"lunch, dinner",100g,3.8680000000000003,0.56,0.01,Coffee,beverages,2.22,75.7,23.33,0.4,0.0,7
Energy Drink (Mountain Dew Amp),balanced_foods,46.0,0.25,12.08,0.08,0.0,12.08,27.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.862,0.54,0.01,Sport and energy drinks,beverages,2.17,100.0,1.57,0.0,0.0,7
Energy Drink (Full Throttle),balanced_foods,46.0,0.25,12.08,0.08,0.0,12.08,35.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.862,0.54,0.01,Sport and energy drinks,beverages,2.17,100.0,1.57,0.0,0.0,7
"Coffee, Instant, Decaffeinated, Pre-Lightened And Pre-Sweetened With Sugar, Reconsitituted",balanced_foods,27.0,0.14,5.11,0.69,0.0,3.45,7.0,5,1,1,0,0,3,"lunch, dinner",100g,3.8560000000000003,0.52,0.01,Coffee,beverages,2.07,75.7,23.0,0.4,0.0,7
"Coffee, Decaffeinated, Pre-Lightened And Pre-Sweetened With Sugar",balanced_foods,27.0,0.14,5.11,0.69,0.0,3.45,7.0,5,1,1,0,0,3,"lunch, dinner",100g,3.8560000000000003,0.52,0.01,Coffee,beverages,2.07,75.7,23.0,0.4,0.0,7
Apricot Nectar,balanced_foods,56.0,0.17,13.63,0.45,0.1,12.79,8.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.8440000000000003,0.48,0.0,Fruit drinks,fruits,1.21,97.36,7.23,0.03,0.0,7
Mojito,balanced_foods,61.0,0.09,2.45,0.03,0.2,1.82,15.0,5,1,1,0,0,3,"lunch, dinner",100g,3.8440000000000003,0.48,0.0,Liquor and cocktails,other,0.59,16.07,0.44,0.0,0.0,7
"Pomegranate Juice, 100%",balanced_foods,54.0,0.15,13.13,0.29,0.1,12.65,9.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.838,0.46,0.0,Other fruit juice,fruits,1.11,97.26,4.83,0.08,0.0,7
Peach Nectar,balanced_foods,49.0,0.1,11.61,0.57,0.1,12.08,11.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.823,0.41,0.0,Fruit drinks,fruits,0.82,94.78,10.47,0.04,0.0,7
"Coffee, Turkish",balanced_foods,27.0,0.11,6.47,0.04,0.0,6.48,2.0,5,1,1,0,0,3,"lunch, dinner",100g,3.823,0.41,0.0,Coffee,beverages,1.63,95.85,1.33,0.0,0.0,7
Vodka And Energy Drink,balanced_foods,90.0,0.35,7.7,0.0,0.0,7.69,30.0,5,1,1,0,0,3,"lunch, dinner",100g,3.817,0.39,0.0,Liquor and cocktails,other,1.56,34.22,0.0,0.0,0.0,7
"Tea, Iced, Instant, Black, Pre-Sweetened With Sugar",balanced_foods,30.0,0.01,7.31,0.05,0.1,7.07,4.0,5,1,1,0,0,3,"lunch, dinner",100g,3.8110000000000004,0.37,0.0,Tea,beverages,0.13,97.47,1.5,0.01,0.0,7
"Soursop, Nectar",balanced_foods,59.0,0.11,14.93,0.17,0.1,13.07,8.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.8080000000000003,0.36,0.0,Fruit drinks,fruits,0.75,100.0,2.59,0.03,0.0,7
"Gravy, Poultry",balanced_foods,48.0,0.71,5.29,2.62,0.1,0.3,389.0,4,1,1,0,0,3,"lunch, dinner",100g,3.8070000000000004,1.69,0.01,"Dips, gravies, other sauces",other,5.92,44.08,49.12,0.64,5.0,6
"Gravy, Poultry, Fat-Free",balanced_foods,48.0,0.71,5.29,2.62,0.1,0.3,389.0,4,1,1,0,0,3,"lunch, dinner",100g,3.8070000000000004,1.69,0.01,"Dips, gravies, other sauces",other,5.92,44.08,49.12,0.64,5.0,6
Seabreeze,balanced_foods,92.0,0.21,8.23,0.22,0.1,7.26,1.0,5,1,1,0,0,3,"lunch, dinner",100g,3.802,0.34,0.0,Liquor and cocktails,other,0.91,35.78,2.15,0.03,0.0,7
Singapore Sling,balanced_foods,93.0,0.12,7.25,0.04,0.2,6.16,15.0,5,1,1,0,0,3,"lunch, dinner",100g,3.802,0.34,0.0,Liquor and cocktails,other,0.52,31.18,0.39,0.01,0.0,7
"Coffee, Cuban",balanced_foods,34.0,0.11,7.84,0.19,0.0,6.28,13.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7960000000000003,0.32,0.0,Coffee,beverages,1.29,92.24,5.03,0.09,0.0,7
"Pomegranate Juice Beverage, 40-50% Juice, Light",balanced_foods,27.0,0.08,6.56,0.14,0.0,6.32,6.0,5,1,1,0,0,3,"lunch, dinner",100g,3.79,0.3,0.0,Fruit drinks,fruits,1.19,97.19,4.67,0.04,0.0,7
Hard Seltzer,balanced_foods,24.0,0.07,0.55,0.0,0.0,0.0,17.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7870000000000004,0.29,0.0,Beer,other,1.17,9.17,0.0,0.0,0.0,7
Glug,balanced_foods,96.0,0.1,6.24,0.14,0.1,4.15,4.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7630000000000003,0.21,0.0,Liquor and cocktails,other,0.42,26.0,1.31,0.1,0.0,7
"Tea, Iced, Instant, Black, Decaffeinated, Pre-Sweetened With Sugar",balanced_foods,32.0,0.06,7.89,0.02,0.0,7.76,4.0,5,1,1,0,0,3,"lunch, dinner",100g,3.757,0.19,0.0,Tea,beverages,0.75,98.62,0.56,0.0,0.0,7
Shirley Temple,balanced_foods,56.0,0.0,14.17,0.0,0.1,12.55,9.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.754,0.18,0.0,Fruit drinks,fruits,0.0,100.0,0.0,0.0,0.0,7
Vodka And Diet Cola,balanced_foods,60.0,0.08,0.22,0.02,0.0,0.0,6.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7390000000000003,0.13,0.0,Liquor and cocktails,other,0.53,1.47,0.3,0.0,0.0,7
Rum And Diet Cola,balanced_foods,60.0,0.08,0.22,0.02,0.0,0.0,6.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7390000000000003,0.13,0.0,Liquor and cocktails,other,0.53,1.47,0.3,0.0,0.0,7
Whiskey And Diet Cola,balanced_foods,60.0,0.08,0.22,0.02,0.0,0.0,6.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7390000000000003,0.13,0.0,Liquor and cocktails,other,0.53,1.47,0.3,0.0,0.0,7
"Sangria, White",balanced_foods,83.0,0.04,7.22,0.02,0.0,6.31,10.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7150000000000003,0.05,0.0,Wine,other,0.19,34.8,0.22,0.0,0.0,7
Seven And Seven,balanced_foods,87.0,0.04,7.63,0.02,0.0,6.76,7.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7150000000000003,0.05,0.0,Liquor and cocktails,other,0.18,35.08,0.21,0.0,0.0,7
"Sangria, Red",balanced_foods,85.0,0.04,7.23,0.02,0.0,6.14,10.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7150000000000003,0.05,0.0,Wine,other,0.19,34.02,0.21,0.0,0.0,7
Sloe Gin Fizz,balanced_foods,66.0,0.03,2.22,0.01,0.0,1.95,16.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7150000000000003,0.05,0.0,Liquor and cocktails,other,0.18,13.45,0.14,0.0,0.0,7
Gin Fizz,balanced_foods,66.0,0.03,2.22,0.01,0.0,1.95,16.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7150000000000003,0.05,0.0,Liquor and cocktails,other,0.18,13.45,0.14,0.0,0.0,7
"Soft Drink, Cola, Decaffeinated",balanced_foods,41.0,0.0,10.58,0.0,0.0,10.58,4.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.7,0.0,0.0,Soft drinks,beverages,0.0,100.0,0.0,0.0,0.0,7
"Snow Cone, No Sugar Added",balanced_foods,24.0,0.0,5.92,0.0,0.0,1.52,10.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,"Gelatins, ices, sorbets",other,0.0,98.67,0.0,0.0,0.0,7
"Popsicle, No Sugar Added",balanced_foods,24.0,0.0,5.92,0.0,0.0,1.52,10.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,"Gelatins, ices, sorbets",other,0.0,98.67,0.0,0.0,0.0,7
Vinegar,balanced_foods,21.0,0.0,0.93,0.0,0.0,0.4,5.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Mustard and other condiments,other,0.0,17.71,0.0,0.0,0.0,7
"Soft Drink, Cola, Chocolate Flavored",balanced_foods,42.0,0.0,10.36,0.25,0.0,9.94,3.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.7,0.0,0.0,Soft drinks,beverages,0.0,98.67,5.36,0.0,0.0,7
Whiskey And Water,balanced_foods,59.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,7
Whiskey And Ginger Ale,balanced_foods,83.0,0.0,6.59,0.0,0.0,6.7,6.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,31.76,0.0,0.0,0.0,7
Whiskey And Cola,balanced_foods,89.0,0.0,7.8,0.19,0.0,7.48,3.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,35.06,1.92,0.0,0.0,7
Rum And Cola,balanced_foods,89.0,0.0,7.8,0.19,0.0,7.48,3.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,35.06,1.92,0.0,0.0,7
"Soft Drink, Cola",balanced_foods,42.0,0.0,10.36,0.25,0.0,9.94,3.0,5,1,1,0,0,3,"pre_workout, lunch, dinner",100g,3.7,0.0,0.0,Soft drinks,beverages,0.0,98.67,5.36,0.0,0.0,7
Vodka And Water,balanced_foods,59.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,7
Vodka And Tonic,balanced_foods,84.0,0.0,6.57,0.0,0.0,6.57,9.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,31.29,0.0,0.0,0.0,7
Vodka And Lemonade,balanced_foods,93.0,0.0,9.02,0.0,0.0,8.71,5.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,38.8,0.0,0.0,0.0,7
Vodka And Cola,balanced_foods,89.0,0.0,7.8,0.19,0.0,7.48,3.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,35.06,1.92,0.0,0.0,7
"Tea, Iced, Instant, Green, Pre-Sweetened With Sugar",balanced_foods,27.0,0.0,6.2,0.22,0.0,5.32,21.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Tea,beverages,0.0,91.85,7.33,0.0,0.0,7
Moscow Mule,balanced_foods,91.0,0.0,8.6,0.01,0.0,8.71,5.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,37.8,0.1,0.0,0.0,7
"Cocktail,",balanced_foods,89.0,0.0,7.8,0.19,0.0,7.48,3.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Liquor and cocktails,other,0.0,35.06,1.92,0.0,0.0,7
"Water, Tonic",balanced_foods,34.0,0.0,8.8,0.0,0.0,8.8,12.0,5,1,1,0,0,3,"lunch, dinner",100g,3.7,0.0,0.0,Flavored or carbonated water,beverages,0.0,100.0,0.0,0.0,0.0,7
